"id_patient","redcap_repeat_instrument","redcap_repeat_instance","birthdate_patient","deathdate_patient","ssn_patient","drivers_patient","passport_patient","prefix_patient","first_patient","last_patient","suffix_patient","maiden_patient","marital_patient","race_patient","ethnicity_patient","gender_patient","birthplace_patient","address_patient","city_patient","state_patient","fips_patient","suburb_patient","zip_patient","lat_patient","lon_patient","healthcare_expenses_patient","healthcare_coverage_patient","income_patient","patients_complete","start_medication","stop_medication","payer_medication","encounter_medication","code_medication","description_medication","base_cost_medication","payer_coverage_medication","dispenses_medication","totalcost_medication","reasoncode_medication","reasondescription_medication","medications_complete","start_condition","stop_condition","encounter_condition","code_condition","description_condition","conditions_complete"
"e72e5cc3-7212-876c-7deb-81e5f59f2738","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-05-07,NA,"0ab11e4a-cd36-d3be-750a-2c1b8573903e",414545008,"Ischemic heart disease (disorder)",0
"e72e5cc3-7212-876c-7deb-81e5f59f2738","conditions",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-01-26,NA,"5d494164-8a55-4429-6d36-6cf49d973567",414545008,"Ischemic heart disease (disorder)",0
"e73d4e90-01c0-d5ef-ec2f-c58216bf1ed1",NA,NA,1943-10-26,NA,"999-45-3007","S99940536","X82306837X","Mr.","Josef103","Schinner682",NA,NA,2,"white","Other",1,"Mariposa County  California  US","549 Prohaska Center Apt 51","Swan Hill","Victoria",6075,"St Kilda",3544,-35.51717216,143.1754083,12787.75,339343.8,2969,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e73d4e90-01c0-d5ef-ec2f-c58216bf1ed1","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-28 10:30:26,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","fc11bb1c-4a4a-dfca-8fcd-47ab84996ccc",309362,"Clopidogrel 75 MG Oral Tablet",1489.5,1454.5,257,382801.5,NA,NA,0,NA,NA,NA,NA,NA,NA
"e73d4e90-01c0-d5ef-ec2f-c58216bf1ed1","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-28 10:30:26,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","fc11bb1c-4a4a-dfca-8fcd-47ab84996ccc",312961,"Simvastatin 20 MG Oral Tablet",410.19,375.19,257,105418.83,NA,NA,0,NA,NA,NA,NA,NA,NA
"e73d4e90-01c0-d5ef-ec2f-c58216bf1ed1","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-28 10:30:26,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","fc11bb1c-4a4a-dfca-8fcd-47ab84996ccc",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,225.78,257,67020.46,NA,NA,0,NA,NA,NA,NA,NA,NA
"e73d4e90-01c0-d5ef-ec2f-c58216bf1ed1","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-28 10:30:26,NA,"d18ef2e6-ef40-324c-be54-34a5ee865625","fc11bb1c-4a4a-dfca-8fcd-47ab84996ccc",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",172.25,137.25,257,44268.25,NA,NA,0,NA,NA,NA,NA,NA,NA
"e73d4e90-01c0-d5ef-ec2f-c58216bf1ed1","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-21,NA,"fc11bb1c-4a4a-dfca-8fcd-47ab84996ccc",414545008,"Ischemic heart disease (disorder)",0
"e77f619f-2140-ae69-453d-f5e988bd0d33",NA,NA,1955-04-30,NA,"999-29-7162","S99950454","X75918096X","Mr.","Miguel815","Lomeli256",NA,NA,NA,"asian","Other",1,"Salisbury  Saint Joseph Parish  DM","878 Champlin Mill","Murray Bridge","Victoria",6037,"Melbourne",5238,-34.85417074,139.4428814,328557.8,1706519.49,28697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17 18:31:33,2021-11-19 18:31:33,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",106892,"insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin]",823.32,823.32,2,1646.64,15777000,"Prediabetes",0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17 18:31:33,2021-11-19 18:31:33,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",245314,"albuterol 5 MG/ML Inhalation Solution",89.79,89.79,1,89.79,87433001,"Pulmonary emphysema (disorder)",0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17 18:31:33,2021-11-19 18:31:33,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",310798,"Hydrochlorothiazide 25 MG Oral Tablet",1.37,1.37,1,1.37,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17 18:31:33,2021-11-19 18:31:33,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",896209,"60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",371.85,371.85,2,743.7,87433001,"Pulmonary emphysema (disorder)",0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-24 18:31:33,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",309362,"Clopidogrel 75 MG Oral Tablet",552.88,552.88,30,16586.4,NA,NA,0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-24 18:31:33,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",312961,"Simvastatin 20 MG Oral Tablet",278.63,278.63,30,8358.9,NA,NA,0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-24 18:31:33,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,260.78,30,7823.4,NA,NA,0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","medications",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-24 18:31:33,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","38a6ac72-3279-2b11-9b79-443cdc2316dc",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",1538.92,1538.92,30,46167.6,NA,NA,0,NA,NA,NA,NA,NA,NA
"e77f619f-2140-ae69-453d-f5e988bd0d33","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-18,NA,"38a6ac72-3279-2b11-9b79-443cdc2316dc",414545008,"Ischemic heart disease (disorder)",0
"e82a2e80-50d0-f570-9c62-2be35520cc86",NA,NA,1956-02-21,NA,"999-43-3677","S99968939","X7197905X","Mr.","Walker122","Breitenberg711",NA,NA,NA,"white","Other",1,"Georgetown  Massachusetts  US","533 Bayer Village","Swan Hill","Victoria",25005,"St Kilda West",3546,-35.17251379,142.79978,84097.41,846744.64,137137,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-03 09:58:20,2024-01-09 09:58:20,"a735bf55-83e9-331a-899d-a82a60b9f60c","5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",245314,"albuterol 5 MG/ML Inhalation Solution",59.19,0,4,236.76,185086009,"Chronic obstructive bronchitis (disorder)",0,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-03 09:58:20,2024-01-09 09:58:20,"a735bf55-83e9-331a-899d-a82a60b9f60c","5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",314076,"lisinopril 10 MG Oral Tablet",0.91,0,4,3.64,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-03 09:58:20,2024-01-09 09:58:20,"a735bf55-83e9-331a-899d-a82a60b9f60c","5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",896209,"60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler",621.1,358.56,12,7453.2,185086009,"Chronic obstructive bronchitis (disorder)",0,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10 09:58:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",309362,"Clopidogrel 75 MG Oral Tablet",862.64,690.11,14,12076.96,NA,NA,0,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10 09:58:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",312961,"Simvastatin 20 MG Oral Tablet",396.64,317.31,14,5552.96,NA,NA,0,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10 09:58:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,103.95,14,1819.16,NA,NA,0,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10 09:58:20,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",223.11,178.49,14,3123.54,NA,NA,0,NA,NA,NA,NA,NA,NA
"e82a2e80-50d0-f570-9c62-2be35520cc86","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-03,NA,"5cd7dbdd-5fab-9ea2-916e-a83c06c670d3",414545008,"Ischemic heart disease (disorder)",0
"e83a5337-24f4-ae71-0352-7bc2c6c2d16a",NA,NA,1927-12-31,NA,"999-11-3452","S99929908","X75932061X","Mrs.","Tanja584","Abbott774",NA,"Thiel172",NA,"white","Other",2,"Melrose  Massachusetts  US","334 Tremblay Boulevard","Casey","Victoria",25027,"North Melbourne",3805,-38.037026,145.304198,194613.45,1874418.38,31771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e83a5337-24f4-ae71-0352-7bc2c6c2d16a","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-05-06 05:41:04,NA,"0133f751-9229-3cfd-815f-b6d4979bdd6a","d0c07e16-7acc-8e1a-ec19-8a8bc6192ec2",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,0,424,55094.56,NA,NA,0,NA,NA,NA,NA,NA,NA
"e83a5337-24f4-ae71-0352-7bc2c6c2d16a","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-05-06 05:41:04,NA,"0133f751-9229-3cfd-815f-b6d4979bdd6a","d0c07e16-7acc-8e1a-ec19-8a8bc6192ec2",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",102.16,0,424,43315.84,NA,NA,0,NA,NA,NA,NA,NA,NA
"e83a5337-24f4-ae71-0352-7bc2c6c2d16a","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-04-29,NA,"d0c07e16-7acc-8e1a-ec19-8a8bc6192ec2",414545008,"Ischemic heart disease (disorder)",0
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee",NA,NA,1919-01-07,1995-03-12,"999-26-1466","S99916171","X19807408X","Mrs.","Beryl690","Kreiger457",NA,"Rath779",NA,"white","Other",2,"Santa Clara  California  US","155 Howe Overpass","Wellington","Victoria",6037,"Balaclava",3875,-37.826032,147.63201,653601.76,2709093.54,27842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-27 06:07:56,1995-01-31 06:07:56,"a735bf55-83e9-331a-899d-a82a60b9f60c","91b20162-d5f6-378d-1311-b257c504e1d3",106892,"insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin]",565.19,565.19,1,565.19,15777000,"Prediabetes",0,NA,NA,NA,NA,NA,NA
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-27 06:07:56,1995-01-31 06:07:56,"a735bf55-83e9-331a-899d-a82a60b9f60c","91b20162-d5f6-378d-1311-b257c504e1d3",1431987,"24 HR tacrolimus 5 MG Extended Release Oral Capsule",260.78,260.78,1,260.78,161665007,"History of renal transplant (situation)",0,NA,NA,NA,NA,NA,NA
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-27 06:07:56,1995-01-31 06:07:56,"a735bf55-83e9-331a-899d-a82a60b9f60c","91b20162-d5f6-378d-1311-b257c504e1d3",314076,"lisinopril 10 MG Oral Tablet",1.84,1.84,1,1.84,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-01-03 06:07:56,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","91b20162-d5f6-378d-1311-b257c504e1d3",312961,"Simvastatin 20 MG Oral Tablet",370.35,370.35,2,740.7,NA,NA,0,NA,NA,NA,NA,NA,NA
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-01-03 06:07:56,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","91b20162-d5f6-378d-1311-b257c504e1d3",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,260.78,2,521.56,NA,NA,0,NA,NA,NA,NA,NA,NA
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-01-03 06:07:56,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","91b20162-d5f6-378d-1311-b257c504e1d3",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",508.57,508.57,2,1017.14,NA,NA,0,NA,NA,NA,NA,NA,NA
"e87c289b-0f7d-85e2-0d73-d7ab1715bcee","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-27,NA,"91b20162-d5f6-378d-1311-b257c504e1d3",414545008,"Ischemic heart disease (disorder)",0
"e89de985-c288-8103-57c7-586bf7117749",NA,NA,1976-03-17,NA,"999-54-4565","S99964687","X23005194X","Mrs.","Chanel977","Franecki195",NA,"Roob72",1,"white","Other",2,"San Leandro  California  US","1048 Ratke Alley Apt 20","Mornington Peninsula","Victoria",6073,"South Melbourne",3939,-38.42776,144.900413,21804.13,1247289.76,20654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-10 03:39:25,2022-03-16 03:39:25,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",310798,"Hydrochlorothiazide 25 MG Oral Tablet",0.57,0,4,2.28,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-10 03:39:25,2022-03-16 03:39:25,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",314076,"lisinopril 10 MG Oral Tablet",0.91,0,4,3.64,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-10 03:39:25,2022-03-16 03:39:25,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",308136,"amLODIPine 2.5 MG Oral Tablet",1.2,0,4,4.8,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:39:25,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",309362,"Clopidogrel 75 MG Oral Tablet",437.67,287.67,36,15756.12,NA,NA,0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:39:25,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",312961,"Simvastatin 20 MG Oral Tablet",83.27,33.27,36,2997.72,NA,NA,0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:39:25,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",129.94,79.94,36,4677.84,NA,NA,0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:39:25,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",201.05,151.05,36,7237.8,NA,NA,0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-10 03:52:28,2022-03-16 03:52:28,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",310798,"Hydrochlorothiazide 25 MG Oral Tablet",1.15,0,4,4.6,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-10 03:52:28,2022-03-16 03:52:28,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",314076,"lisinopril 10 MG Oral Tablet",1.84,0,4,7.36,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-10 03:52:28,2022-03-16 03:52:28,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",308136,"amLODIPine 2.5 MG Oral Tablet",2.42,0,4,9.68,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:52:28,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",309362,"Clopidogrel 75 MG Oral Tablet",878.34,728.34,36,31620.24,NA,NA,0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:52:28,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",312961,"Simvastatin 20 MG Oral Tablet",167.11,117.11,36,6015.96,NA,NA,0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:52:28,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,210.78,36,9388.08,NA,NA,0,NA,NA,NA,NA,NA,NA
"e89de985-c288-8103-57c7-586bf7117749","medications",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-17 03:52:28,NA,"df166300-5a78-3502-a46a-832842197811","512db489-73da-21d3-4255-369c2718a3a1",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",403.48,353.48,36,14525.28,NA,NA,0,NA,NA,NA,NA,NA,NA
